t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
43.040,276.62,4648.75,2769.07,7.5,IDLE,open,
43.084,260.60,4650.78,2767.11,6.0,IDLE,open,
43.133,259.29,4652.19,2768.80,6.0,IDLE,open,
43.176,240.22,4653.99,2772.26,6.1,IDLE,open,
43.224,239.28,4656.42,2772.11,6.2,IDLE,open,
43.269,224.18,4659.89,2780.35,5.4,IDLE,open,
43.316,215.57,4666.73,2790.72,4.8,IDLE,open,
43.367,201.58,4670.37,2794.06,5.8,IDLE,open,
43.409,185.49,4674.86,2796.76,4.4,IDLE,open,
43.460,173.92,4675.12,2798.40,4.5,IDLE,open,
43.503,159.19,4675.64,2798.00,4.7,IDLE,open,
43.550,152.26,4679.68,2803.83,4.4,IDLE,open,
43.596,141.01,4685.05,2807.63,2.9,IDLE,open,
43.643,147.66,4684.97,2807.86,4.4,IDLE,open,
43.694,139.41,4688.03,2810.83,3.7,IDLE,open,
43.738,141.59,4690.25,2813.20,3.6,IDLE,open,
43.787,143.56,4692.76,2816.27,5.3,IDLE,open,
43.829,147.81,4694.92,2817.52,4.6,IDLE,open,
43.876,152.87,4696.59,2820.02,5.1,IDLE,open,
43.922,149.46,4699.39,2822.72,5.3,IDLE,open,
43.969,161.17,4702.67,2826.30,4.5,IDLE,open,
44.020,160.10,4703.27,2826.53,8.9,IDLE,open,
44.067,162.35,4702.64,2825.16,6.4,IDLE,open,
44.113,153.98,4705.05,2827.01,4.5,IDLE,open,
44.160,155.28,4703.78,2825.64,6.5,IDLE,open,
44.221,145.02,4705.43,2829.21,5.6,IDLE,open,
44.270,143.09,4704.67,2827.98,5.5,IDLE,open,
44.306,132.40,4705.03,2827.08,5.9,IDLE,open,
44.358,118.87,4707.92,2829.21,3.5,IDLE,open,
44.406,117.34,4711.01,2831.39,3.8,IDLE,open,
44.455,103.70,4710.08,2829.60,4.6,IDLE,open,
44.503,107.63,4712.44,2834.44,3.9,IDLE,open,
44.551,99.11,4714.72,2835.84,2.7,IDLE,open,
44.596,100.66,4713.93,2833.26,4.3,IDLE,open,
44.630,83.37,4714.98,2836.19,3.2,IDLE,open,
44.683,81.89,4715.69,2837.67,4.3,IDLE,open,
44.729,76.26,4713.26,2835.59,4.1,IDLE,open,
44.776,71.94,4710.08,2833.36,6.1,IDLE,open,
44.823,67.96,4709.23,2824.17,5.4,IDLE,open,
44.870,68.04,4707.58,2820.48,5.9,IDLE,open,
44.918,63.06,4705.22,2814.39,6.2,IDLE,open,
44.965,68.81,4704.95,2808.57,5.3,IDLE,open,
45.003,75.54,4703.55,2818.00,5.6,IDLE,open,
45.059,83.16,4709.71,2832.51,6.5,IDLE,open,
45.095,99.99,4708.48,2831.32,6.0,IDLE,open,
45.152,102.52,4707.93,2830.80,6.1,IDLE,open,
45.188,129.64,4709.73,2831.14,5.3,IDLE,open,
45.245,130.68,4708.67,2831.68,5.6,IDLE,open,
45.292,128.83,4709.77,2832.61,5.1,IDLE,open,
45.338,126.17,4707.18,2830.35,6.7,IDLE,open,
45.385,123.62,4704.76,2826.61,5.2,IDLE,open,
45.434,120.62,4698.38,2820.88,7.3,IDLE,open,
45.471,125.04,4697.78,2819.76,5.2,IDLE,open,
45.528,115.97,4694.45,2816.18,4.4,IDLE,open,
45.566,121.67,4694.08,2816.41,3.3,IDLE,open,
45.619,117.06,4690.98,2813.35,5.8,IDLE,open,
45.659,114.55,4687.56,2809.10,5.4,IDLE,open,
45.712,111.47,4687.08,2809.73,4.1,IDLE,open,
45.761,115.35,4686.62,2808.34,5.4,IDLE,open,
45.804,107.76,4686.46,2808.83,5.2,IDLE,open,
45.855,114.94,4688.38,2811.15,4.7,IDLE,open,
45.893,109.81,4687.19,2811.10,6.5,IDLE,open,
45.946,106.91,4694.57,2816.45,3.3,IDLE,open,
45.996,114.14,4692.10,2815.23,6.4,IDLE,open,
46.095,116.04,4687.40,2809.82,7.1,IDLE,open,
46.149,113.42,4648.06,2775.51,10.9,IDLE,open,
46.189,114.29,4588.36,2723.75,11.6,IDLE,open,
46.240,134.68,4542.53,2681.25,13.6,IDLE,open,
46.289,119.37,4535.69,2673.54,12.4,IDLE,open,
46.329,144.75,4524.25,2664.16,13.7,IDLE,open,
46.381,144.66,4507.40,2647.47,13.2,IDLE,open,
46.429,145.89,4504.30,2648.46,10.3,IDLE,open,
46.475,141.21,4502.22,2640.69,8.6,IDLE,open,
46.526,135.37,4505.47,2648.26,6.0,IDLE,open,
46.569,141.10,4507.40,2652.04,7.4,IDLE,open,
46.618,145.43,4488.72,2610.71,12.3,IDLE,open,
46.660,156.15,4212.90,2400.63,21.2,IDLE,open,
46.710,170.77,3933.32,2191.65,31.9,IDLE,open,
46.754,187.05,3746.26,2085.57,39.1,IDLE,open,
46.802,204.28,3603.46,2061.63,46.4,PULSE,open,
46.852,235.67,3496.81,2058.52,53.8,PULSE,open,
46.892,243.77,3479.99,2051.58,57.3,PULSE,open,
46.945,283.81,3437.76,2039.15,61.1,PULSE,open,
46.989,288.90,3414.94,2010.73,61.1,PULSE,open,
47.038,331.39,3376.24,1942.81,56.1,PULSE,open,
47.084,346.46,3367.48,1922.23,55.7,PULSE,open,
47.129,365.12,3345.53,1875.47,52.2,PULSE,open,
47.180,388.14,3337.67,1801.80,46.7,PULSE,open,
47.221,392.31,3352.12,1743.95,39.5,PULSE,open,
47.272,412.78,3366.82,1733.72,31.0,PULSE,open,
47.316,328.38,3382.55,1742.73,25.5,PULSE,open,
47.362,264.17,3398.80,1766.73,19.3,REFRACTORY,open,
47.408,241.15,3418.13,1802.53,14.2,REFRACTORY,open,
47.455,231.76,3449.06,1830.57,7.4,REFRACTORY,open,
47.509,228.75,3473.08,1840.78,6.9,REFRACTORY,open,
47.550,208.85,3479.06,1837.83,9.0,REFRACTORY,open,
47.600,207.09,3440.22,1777.43,14.2,REFRACTORY,open,
47.645,184.22,3443.53,1721.32,21.6,REFRACTORY,open,
47.690,198.94,3440.27,1723.47,27.0,REFRACTORY,open,
47.735,187.95,3447.32,1735.41,30.9,REFRACTORY,open,
47.784,205.16,3453.99,1746.25,35.6,REFRACTORY,open,
47.834,203.87,3480.40,1798.52,39.3,REFRACTORY,open,
47.878,217.32,3489.93,1804.94,41.9,REFRACTORY,open,
47.929,232.43,3500.24,1840.54,45.7,REFRACTORY,open,
47.970,228.67,3502.69,1850.75,48.9,REFRACTORY,open,
48.019,247.33,3514.04,1857.26,51.3,REFRACTORY,open,
48.063,246.20,3542.64,1904.29,53.1,REFRACTORY,open,
48.113,266.07,3587.27,1945.95,52.1,REFRACTORY,open,
48.163,268.43,3663.09,2006.24,49.7,REFRACTORY,open,
48.208,287.89,3605.48,1984.02,52.2,REFRACTORY,open,
48.257,287.66,3573.98,1961.71,50.0,REFRACTORY,open,
48.299,310.86,3540.93,1930.65,46.9,REFRACTORY,open,
48.350,309.60,3521.13,1925.79,46.1,REFRACTORY,open,
48.392,324.64,3509.05,1937.87,43.9,REFRACTORY,open,
48.441,333.00,3518.00,1927.88,41.1,REFRACTORY,open,
48.492,330.33,3525.66,1895.43,37.7,REFRACTORY,open,
48.535,338.28,3533.32,1869.99,37.4,REFRACTORY,open,
48.585,327.06,3554.67,1855.75,34.5,REFRACTORY,open,
48.628,333.98,3574.09,1853.54,31.4,REFRACTORY,open,
48.677,317.43,3598.78,1869.96,27.0,REFRACTORY,open,
48.724,335.49,3615.62,1889.72,25.5,REFRACTORY,open,
48.771,321.79,3630.89,1916.34,22.0,REFRACTORY,open,
48.822,344.33,3642.94,1944.81,18.8,REFRACTORY,open,
48.861,331.29,3663.81,1970.95,16.4,REFRACTORY,open,
48.915,330.42,3697.38,2010.19,15.3,REFRACTORY,open,
48.955,319.05,3719.11,2034.61,13.2,REFRACTORY,open,
49.002,317.99,3761.05,2068.43,8.9,REFRACTORY,open,
49.052,327.24,3793.82,2082.74,5.9,IDLE,open,
49.098,315.95,3816.93,2092.05,3.6,IDLE,open,
49.149,330.94,3825.85,2111.69,4.4,IDLE,open,
49.194,313.39,3850.34,2178.41,2.9,IDLE,open,
49.245,321.58,3894.41,2209.95,4.8,IDLE,open,
49.283,317.98,3922.93,2223.85,5.4,IDLE,open,
49.334,319.98,3952.27,2244.53,6.4,IDLE,open,
49.381,312.37,3992.43,2262.18,7.3,IDLE,open,
49.428,312.79,4036.00,2284.83,8.1,IDLE,open,
49.479,313.10,4090.37,2303.88,7.4,IDLE,open,
49.522,311.55,4104.40,2304.37,8.3,IDLE,open,
49.572,306.82,4149.87,2339.08,8.7,IDLE,open,
49.613,306.98,4216.86,2372.99,7.7,IDLE,open,
49.662,308.90,4294.47,2411.21,8.1,IDLE,open,
49.703,300.62,4303.59,2425.73,8.8,IDLE,open,
49.755,291.86,4367.76,2440.81,11.2,IDLE,open,
49.807,287.10,4414.77,2493.20,11.8,IDLE,open,
49.846,293.44,4473.97,2547.53,11.8,IDLE,open,
49.900,282.14,4487.75,2556.23,13.3,IDLE,open,
49.941,290.48,4503.23,2609.78,12.4,IDLE,open,
49.990,288.47,4495.79,2637.20,13.4,IDLE,open,
50.036,289.68,4482.66,2625.01,13.6,IDLE,open,
50.083,291.91,4470.96,2614.22,13.5,IDLE,open,
50.134,293.98,4463.72,2606.90,11.4,IDLE,open,
50.177,299.65,4463.24,2608.39,10.5,IDLE,open,
50.228,290.43,4446.13,2597.43,11.8,IDLE,open,
50.271,293.49,4436.71,2584.57,12.4,IDLE,open,
50.317,276.49,4404.12,2558.89,14.6,IDLE,open,
50.363,285.85,4390.09,2547.01,12.9,IDLE,open,
50.408,276.79,4379.19,2540.22,12.6,IDLE,open,
50.460,284.86,4377.66,2540.69,12.5,IDLE,open,
50.503,282.00,4385.65,2546.40,11.5,IDLE,open,
50.554,284.95,4389.63,2549.09,10.6,IDLE,open,
50.597,304.48,4400.37,2554.37,10.9,IDLE,open,
50.646,316.27,4383.27,2546.14,10.1,IDLE,open,
50.691,360.95,4382.12,2547.54,7.6,IDLE,open,
50.739,393.22,4379.56,2541.90,8.5,IDLE,open,
50.789,383.96,4386.21,2544.66,7.0,IDLE,open,
50.832,394.02,4402.85,2554.47,7.0,IDLE,open,
50.881,363.93,4410.19,2556.46,6.5,IDLE,open,
50.925,361.32,4400.76,2563.51,6.4,IDLE,open,
50.971,335.67,4408.47,2562.23,6.1,IDLE,open,
51.121,275.47,4435.51,2581.28,7.3,IDLE,open,
