t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
105.025,998.35,3772.86,854.61,9.0,IDLE,close,
105.072,1021.55,3780.34,854.44,9.5,IDLE,close,
105.123,1130.26,3803.55,826.62,10.8,IDLE,close,
105.166,1206.14,3841.05,806.73,12.0,IDLE,close,
105.213,1207.01,3892.61,777.25,14.8,IDLE,close,
105.260,1174.51,3931.52,764.83,16.1,IDLE,close,
105.308,1162.12,4015.18,744.11,18.8,IDLE,close,
105.348,1116.89,4092.34,748.51,17.8,IDLE,close,
105.401,1090.63,4124.34,749.36,20.2,IDLE,close,
105.452,1017.69,4188.99,763.71,19.2,IDLE,close,
105.504,987.41,4284.08,802.81,16.0,IDLE,close,
105.545,923.44,4277.90,793.89,15.3,IDLE,close,
105.585,874.40,4249.38,769.62,18.0,IDLE,close,
105.636,847.51,4249.25,750.66,17.4,IDLE,close,
105.681,766.55,4267.50,744.93,14.0,IDLE,close,
105.728,765.98,4274.11,748.85,14.8,IDLE,close,
105.779,673.16,4269.45,747.82,16.2,IDLE,close,
105.822,681.96,4266.81,744.58,11.5,IDLE,close,
105.869,587.01,4268.26,748.23,12.7,IDLE,close,
105.917,575.48,4266.08,752.90,14.0,IDLE,close,
105.964,516.05,4267.00,755.47,15.4,IDLE,close,
106.008,451.12,4248.09,764.64,16.3,IDLE,close,
106.062,424.75,4262.06,767.96,13.6,IDLE,close,
106.113,359.18,4262.62,770.51,14.6,IDLE,close,
106.148,372.41,4260.58,767.60,14.1,IDLE,close,
106.194,287.80,4275.38,787.76,14.4,IDLE,close,
106.240,322.34,4290.67,794.85,14.2,IDLE,close,
106.285,242.59,4286.57,798.37,13.7,IDLE,close,
106.334,289.69,4289.54,796.82,10.9,IDLE,close,
106.382,230.94,4313.17,816.03,11.4,IDLE,close,
106.427,275.75,4323.63,834.28,9.7,IDLE,close,
106.474,282.63,4306.99,840.13,11.9,IDLE,close,
106.524,345.68,4051.24,737.58,18.3,IDLE,close,
106.572,568.20,3149.23,987.50,165.6,PULSE,close,
106.620,518.30,2582.93,1388.43,190.2,PULSE,close,
106.666,577.71,1675.14,1116.15,53.8,PULSE,close,
106.713,608.88,1716.36,1087.38,96.0,PULSE,close,
106.765,594.43,1769.24,1150.47,96.6,PULSE,close,
106.807,683.61,1808.19,1127.06,86.8,PULSE,close,
106.854,560.71,1794.08,1151.21,71.2,PULSE,close,
106.903,699.48,1663.52,730.55,45.9,PULSE,close,
106.950,544.20,1741.09,647.77,25.9,PULSE,close,
106.995,697.98,1793.08,631.44,13.9,REFRACTORY,open,open
107.044,565.39,1776.85,640.80,4.7,REFRACTORY,open,
107.093,684.69,1803.11,652.22,6.0,REFRACTORY,open,
107.136,603.66,1800.24,677.23,8.3,REFRACTORY,open,
107.182,652.21,1750.76,659.98,13.6,REFRACTORY,open,
107.231,620.18,1738.62,627.97,19.0,REFRACTORY,open,
107.280,632.53,1773.38,621.90,23.9,REFRACTORY,open,
107.324,711.92,1752.73,621.36,26.8,REFRACTORY,open,
107.371,687.71,1745.07,570.99,22.6,REFRACTORY,open,
107.421,813.20,1773.42,567.71,22.9,REFRACTORY,open,
107.463,708.10,1718.93,591.83,18.9,REFRACTORY,open,
107.510,843.27,1798.04,640.01,19.3,REFRACTORY,open,
107.558,695.06,2518.08,1056.49,15.0,REFRACTORY,open,
107.605,819.23,2922.73,816.97,13.9,REFRACTORY,open,
107.650,703.08,2964.21,620.90,14.7,REFRACTORY,open,
107.698,778.99,3246.09,888.12,14.8,REFRACTORY,open,
107.749,690.90,3280.12,842.45,12.2,REFRACTORY,open,
107.841,691.62,3546.95,729.53,13.6,REFRACTORY,open,
107.881,591.67,3826.31,699.71,18.2,REFRACTORY,open,
107.935,686.27,4097.41,675.59,20.7,REFRACTORY,open,
107.980,550.08,4073.69,658.79,23.5,REFRACTORY,open,
108.031,676.33,4063.42,655.57,25.8,REFRACTORY,open,
108.067,487.86,4053.17,643.29,25.3,REFRACTORY,open,
108.120,643.02,4052.20,648.08,24.6,REFRACTORY,open,
108.166,426.09,4059.83,664.54,22.2,REFRACTORY,open,
108.211,599.41,4097.97,686.63,20.1,REFRACTORY,open,
108.259,472.82,4142.12,715.67,11.2,REFRACTORY,open,
108.304,507.07,4188.58,753.00,6.1,REFRACTORY,open,
108.354,454.48,4198.18,750.23,5.5,REFRACTORY,open,
108.403,454.76,4180.64,740.77,9.6,REFRACTORY,open,
108.445,508.90,4158.20,730.56,13.5,REFRACTORY,open,
108.493,400.75,4132.23,723.64,15.8,REFRACTORY,open,
108.539,541.80,4099.88,684.83,20.2,REFRACTORY,open,
108.589,367.41,4094.61,679.00,21.0,REFRACTORY,open,
108.635,553.28,4098.67,675.71,21.3,REFRACTORY,open,
108.685,348.84,4100.49,667.23,19.8,REFRACTORY,open,
108.732,542.79,4106.18,662.67,19.0,IDLE,open,
108.775,329.73,4127.15,658.70,14.3,IDLE,open,
108.823,507.25,4155.82,678.73,10.8,IDLE,open,
108.870,439.70,4201.73,702.36,9.0,IDLE,open,
108.916,448.59,4239.75,729.37,5.6,IDLE,open,
108.961,474.07,4294.92,767.97,3.8,IDLE,open,
109.011,409.21,4332.08,798.61,3.8,IDLE,open,
109.063,500.85,4339.43,813.81,8.3,IDLE,open,
109.108,400.06,4318.75,828.13,11.7,IDLE,open,
109.150,524.90,4283.69,825.02,13.4,IDLE,open,
109.196,381.96,4239.54,760.31,18.5,IDLE,open,
109.244,520.27,4214.93,722.31,22.4,IDLE,open,
109.289,340.97,4223.26,721.07,21.5,IDLE,open,
109.339,517.34,4217.71,721.56,21.2,IDLE,open,
109.387,372.21,4214.79,737.89,21.7,IDLE,open,
109.429,496.71,4219.17,752.63,21.2,IDLE,open,
109.477,494.75,4229.37,757.86,19.8,IDLE,open,
109.524,457.04,4241.91,786.69,18.8,IDLE,open,
109.572,532.33,4240.31,796.63,20.1,IDLE,open,
109.618,409.16,4223.09,792.62,18.0,IDLE,open,
109.666,557.19,4207.93,766.19,19.5,IDLE,open,
109.716,397.61,4203.33,740.20,17.6,IDLE,open,
109.759,566.45,4202.92,710.09,13.6,IDLE,open,
109.805,344.74,3925.38,724.45,19.9,IDLE,open,
109.852,961.97,3425.39,1271.46,324.0,PULSE,open,
109.900,697.87,4126.54,2171.45,481.9,PULSE,open,
109.944,949.62,2931.64,2444.16,172.2,PULSE,open,
109.993,949.43,2445.92,2355.39,117.3,PULSE,open,
110.045,938.52,2009.17,1739.60,63.7,PULSE,open,
110.082,1286.64,2100.36,1797.89,82.6,PULSE,open,
110.132,890.29,2335.36,2062.59,159.4,PULSE,open,
110.178,1514.79,2597.85,2262.19,223.1,PULSE,open,
110.226,1096.32,2913.42,2717.88,291.8,PULSE,open,
110.270,1753.51,3056.80,3126.99,293.1,PULSE,open,
110.330,1312.59,2707.80,3495.15,244.3,PULSE,open,
110.366,1769.22,2408.48,3720.51,208.6,PULSE,open,
110.412,1431.31,1897.43,3488.19,165.1,PULSE,open,
110.460,1811.54,1408.00,2743.05,120.7,PULSE,open,
110.507,1691.83,1072.74,2156.84,86.2,PULSE,open,
110.556,1753.27,721.51,1748.15,53.4,PULSE,open,
110.600,1965.62,670.46,1795.46,28.2,PULSE,open,
110.648,1488.26,725.08,1824.66,6.2,REFRACTORY,close,close
110.697,1727.63,855.68,1733.93,8.4,REFRACTORY,close,
110.740,1372.84,801.23,1647.76,18.3,REFRACTORY,close,
110.787,1635.37,736.86,1599.02,25.8,REFRACTORY,close,
110.834,1291.08,2145.96,2958.95,31.9,REFRACTORY,close,
110.881,1556.17,2043.77,2270.63,36.1,REFRACTORY,close,
110.927,1350.64,1752.00,1598.88,41.4,REFRACTORY,close,
110.977,1476.21,1634.63,1419.38,40.3,REFRACTORY,close,
111.025,1387.62,1590.70,1336.33,45.2,REFRACTORY,close,
111.068,1389.14,1638.10,1444.44,47.1,REFRACTORY,close,
111.115,1538.53,2027.56,1908.47,52.7,REFRACTORY,close,
111.161,1354.96,2482.60,2354.31,58.3,REFRACTORY,close,
111.209,1629.15,3050.64,2289.12,70.9,REFRACTORY,close,
111.254,1357.16,3075.45,2066.56,84.6,REFRACTORY,close,
111.318,1687.34,3135.84,1816.08,96.4,REFRACTORY,close,
111.357,1415.02,3155.24,1793.30,103.0,REFRACTORY,close,
111.396,1749.95,3161.30,1731.41,103.4,REFRACTORY,close,
111.458,1487.93,3329.57,1635.40,102.8,REFRACTORY,close,
111.496,1788.50,3471.22,1601.37,98.3,REFRACTORY,close,
111.535,1722.43,3310.13,1537.75,92.9,REFRACTORY,close,
111.595,1815.54,3149.86,1491.84,82.6,REFRACTORY,close,
111.635,1787.33,3106.44,1396.94,76.9,REFRACTORY,close,
111.678,1697.48,3002.34,1172.73,64.1,REFRACTORY,close,
111.738,1781.05,2948.75,966.60,45.4,REFRACTORY,close,
111.775,1630.46,2960.68,917.68,39.4,REFRACTORY,close,
111.832,1861.92,2972.66,889.72,34.2,REFRACTORY,close,
111.879,1633.29,2971.12,816.63,29.7,REFRACTORY,close,
111.926,1837.52,2962.89,741.96,25.5,REFRACTORY,close,
111.974,1410.16,2955.61,727.84,17.6,REFRACTORY,close,
112.019,1817.17,2973.10,745.54,7.7,REFRACTORY,close,
112.068,1374.12,3000.42,768.83,4.4,REFRACTORY,close,
112.118,1742.29,3014.37,799.77,12.1,REFRACTORY,close,
112.161,1333.95,3019.72,835.93,17.0,REFRACTORY,close,
112.209,1634.42,3034.27,910.38,23.7,REFRACTORY,close,
112.255,1438.29,3070.81,1015.60,31.3,REFRACTORY,close,
112.303,1543.59,3110.61,1081.21,32.8,REFRACTORY,close,
112.348,1626.08,3128.59,1098.46,39.3,REFRACTORY,close,
112.396,1459.69,3125.87,1079.40,41.7,REFRACTORY,close,
112.445,1678.74,3137.96,1049.97,40.6,REFRACTORY,close,
112.504,1569.02,3176.02,1019.89,39.6,REFRACTORY,close,
112.543,1738.23,3236.13,996.41,36.7,REFRACTORY,close,
112.595,1409.00,3328.79,915.75,32.9,REFRACTORY,close,
112.633,1753.02,3401.17,819.83,29.9,REFRACTORY,close,
112.674,1337.17,3590.49,747.15,23.0,REFRACTORY,close,
112.737,1734.82,3870.30,704.16,15.7,REFRACTORY,close,
112.839,1696.02,3846.35,647.04,10.2,REFRACTORY,close,
112.876,1315.99,3839.14,620.14,9.0,REFRACTORY,close,
112.915,1496.76,3816.40,589.01,8.4,REFRACTORY,close,
112.951,1654.75,3809.94,576.41,8.0,REFRACTORY,close,
112.992,1298.12,3811.03,570.00,6.1,IDLE,close,
113.050,1683.04,3809.86,584.70,9.5,IDLE,close,
113.089,1296.78,3799.07,603.29,9.3,IDLE,close,
113.136,1640.91,3787.19,611.23,15.3,IDLE,close,
113.177,1393.16,3801.98,631.32,17.3,IDLE,close,
113.224,1511.38,3806.51,651.45,20.6,IDLE,close,
113.273,1509.36,3817.24,659.03,21.1,IDLE,close,
113.318,1412.66,3820.34,695.40,26.2,IDLE,close,
113.364,1644.62,3839.63,726.80,29.8,IDLE,close,
113.408,1342.40,3839.91,739.14,30.9,IDLE,close,
113.458,1679.55,3841.29,764.61,34.3,IDLE,close,
113.506,1307.88,3883.39,780.55,39.0,IDLE,close,
113.558,1702.36,3776.28,808.25,43.6,PULSE,close,
113.600,1320.83,3711.31,838.34,44.5,PULSE,close,
113.650,1707.25,3641.21,824.31,47.9,PULSE,close,
113.690,1375.23,3623.99,817.88,47.9,PULSE,close,
113.754,1706.92,3612.80,815.73,47.8,PULSE,close,
113.793,1396.69,3617.07,815.38,47.2,PULSE,close,
113.831,1549.44,3607.38,773.66,45.1,PULSE,close,
113.893,1517.10,3607.41,770.07,45.4,PULSE,close,
113.931,1293.66,3604.35,769.86,44.2,PULSE,close,
113.988,1256.44,3592.44,768.05,45.2,PULSE,close,
114.025,1188.23,3604.13,709.22,39.9,PULSE,close,
114.084,1199.55,3622.29,672.04,36.5,PULSE,close,
114.127,1156.34,3640.01,666.52,34.2,PULSE,close,
114.165,1123.63,3647.17,660.31,31.6,PULSE,close,
114.221,1037.36,3654.39,656.25,30.1,PULSE,close,
114.258,945.64,3658.15,615.47,26.2,PULSE,close,
114.316,764.00,3665.31,640.46,23.2,REFRACTORY,open,open
114.353,689.91,3666.32,640.20,22.4,REFRACTORY,open,
114.409,575.93,3682.24,642.10,17.8,REFRACTORY,open,
114.447,533.73,3707.39,664.00,13.6,REFRACTORY,open,
114.501,462.44,3749.49,689.54,12.5,REFRACTORY,open,
114.537,435.85,3782.71,709.29,11.2,REFRACTORY,open,
114.596,434.94,3824.88,728.07,8.3,REFRACTORY,open,
114.632,413.55,3849.63,757.19,5.1,REFRACTORY,open,
114.689,444.63,3870.61,763.41,5.6,REFRACTORY,open,
114.727,448.61,3877.11,772.06,5.3,REFRACTORY,open,
114.781,481.54,3887.22,782.90,5.9,REFRACTORY,open,
114.817,492.09,3898.22,788.56,6.4,REFRACTORY,open,
114.875,528.76,3909.92,802.16,6.3,REFRACTORY,open,
114.910,572.15,3903.66,818.51,6.9,REFRACTORY,open,
114.970,552.68,3927.69,826.30,9.5,REFRACTORY,open,
115.006,607.56,4028.19,823.13,9.0,REFRACTORY,open,
115.064,620.70,4093.01,836.93,9.2,REFRACTORY,open,
115.106,715.38,4127.38,840.72,9.0,REFRACTORY,open,
115.155,708.92,4182.11,845.58,8.9,REFRACTORY,open,
115.193,711.10,4195.18,847.53,9.3,REFRACTORY,open,
115.252,671.80,4282.39,861.31,8.3,REFRACTORY,open,
115.288,663.31,4303.38,867.13,9.8,REFRACTORY,open,
115.346,615.21,4342.06,884.48,9.9,REFRACTORY,open,
115.397,592.01,4429.28,952.91,9.4,REFRACTORY,open,
115.435,555.15,4514.76,1000.57,9.8,REFRACTORY,open,
115.485,521.15,4529.31,1014.07,10.2,REFRACTORY,open,
115.536,453.76,4428.34,900.09,14.0,REFRACTORY,open,
115.575,429.53,4421.16,882.33,14.6,REFRACTORY,open,
115.613,424.51,4426.61,889.25,13.4,REFRACTORY,open,
115.672,361.26,4408.28,880.84,13.6,REFRACTORY,open,
115.710,363.99,4401.13,882.08,12.3,REFRACTORY,open,
115.763,315.19,4395.46,886.05,11.5,REFRACTORY,open,
115.814,327.96,4394.19,888.04,11.1,REFRACTORY,open,
115.852,294.57,4391.19,894.16,12.4,REFRACTORY,open,
115.903,299.18,4381.96,901.60,12.5,REFRACTORY,open,
115.954,279.37,4380.61,906.34,10.3,REFRACTORY,open,
115.992,278.27,4364.20,889.55,14.2,IDLE,open,
116.039,281.03,4363.07,880.64,14.4,IDLE,open,
116.093,284.63,4363.82,877.42,14.3,IDLE,open,
116.131,283.88,3993.82,682.35,24.0,IDLE,open,
116.185,293.34,4027.71,632.64,16.4,IDLE,open,
116.233,291.91,4020.28,637.08,20.9,IDLE,open,
116.269,307.12,4041.99,628.74,12.0,IDLE,open,
116.325,287.16,4083.07,648.38,7.0,IDLE,open,
116.373,297.95,4085.45,638.58,9.6,IDLE,open,
116.417,248.98,4079.66,640.44,13.3,IDLE,open,
116.462,248.29,4070.84,646.84,14.6,IDLE,open,
116.508,212.18,4006.90,637.20,20.9,IDLE,open,
116.555,197.49,3957.06,663.37,30.0,IDLE,open,
116.602,193.56,3883.14,662.30,34.0,IDLE,open,
116.645,169.91,3857.75,675.49,36.0,IDLE,open,
116.701,179.10,3848.09,683.11,33.0,IDLE,open,
116.746,155.70,3858.53,687.90,30.6,IDLE,open,
116.789,186.11,3843.35,676.89,30.7,IDLE,open,
116.840,160.65,3838.84,680.53,30.6,IDLE,open,
116.888,183.06,3841.11,669.82,29.3,IDLE,open,
116.934,158.16,3850.22,628.33,26.1,IDLE,open,
116.980,192.31,3888.82,633.69,16.8,IDLE,open,
117.027,172.59,3920.83,630.86,13.7,IDLE,open,
117.066,180.96,3883.39,622.60,20.0,IDLE,open,
117.114,196.12,3841.17,625.20,28.0,IDLE,open,
117.160,197.07,3807.65,609.70,33.9,IDLE,open,
117.217,250.14,3614.93,645.44,55.5,PULSE,open,
117.261,255.33,3497.61,711.53,75.4,PULSE,open,
117.306,338.97,3452.54,827.05,89.2,PULSE,open,
117.354,351.15,3422.11,957.07,89.7,PULSE,open,
117.398,390.44,3309.10,1045.06,77.5,PULSE,open,
117.446,428.07,3294.47,1137.84,73.7,PULSE,open,
117.488,495.89,3304.02,1204.27,76.9,PULSE,open,
117.537,557.35,3300.83,1290.19,74.9,PULSE,open,
117.581,578.85,3247.90,1284.84,67.3,PULSE,open,
117.630,601.14,3132.69,1091.83,55.5,PULSE,open,
117.679,594.88,3083.07,805.69,38.6,PULSE,open,
117.724,587.82,3066.90,650.44,25.7,PULSE,open,
117.773,569.51,3075.46,616.70,9.2,REFRACTORY,open,open
117.878,496.33,3029.15,571.60,14.9,REFRACTORY,open,
117.912,428.67,3003.54,539.80,18.0,REFRACTORY,open,
117.957,460.62,2972.17,512.34,20.3,REFRACTORY,open,
118.005,405.45,2955.58,500.62,22.6,REFRACTORY,open,
118.058,428.95,2977.76,556.61,23.3,REFRACTORY,open,
118.105,384.06,2994.65,562.36,21.0,REFRACTORY,open,
118.155,391.99,3048.63,601.19,9.1,REFRACTORY,open,
118.200,352.79,3187.57,768.22,4.1,REFRACTORY,open,
118.327,302.37,3442.35,903.11,5.9,REFRACTORY,open,
