t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
41.186,2429.98,8370.23,2932.51,16.0,IDLE,open,
41.235,2227.57,8359.22,2920.72,13.6,IDLE,open,
41.282,2369.56,8332.93,2957.71,11.6,IDLE,open,
41.331,2207.55,8380.32,2995.39,6.5,IDLE,open,
41.369,2280.70,8431.47,3014.60,2.9,IDLE,open,
41.422,2202.52,8483.88,3026.09,4.7,IDLE,open,
41.467,2213.31,8532.26,3038.10,5.4,IDLE,open,
41.516,2179.14,8624.76,3072.71,7.1,IDLE,open,
41.567,2115.63,8663.91,3116.16,10.3,IDLE,open,
41.619,2103.08,8602.55,3148.87,14.0,IDLE,open,
41.658,1988.31,8600.58,3170.62,11.2,IDLE,open,
41.702,2106.52,8610.97,3199.60,8.6,IDLE,open,
41.752,1904.68,8633.98,3221.80,7.8,IDLE,open,
41.798,2048.00,8658.69,3232.33,7.9,IDLE,open,
41.845,1824.85,8650.70,3220.62,10.0,IDLE,open,
41.893,1918.04,8632.61,3194.40,10.4,IDLE,open,
41.932,1814.24,8622.68,3177.21,9.6,IDLE,open,
41.989,1835.57,8622.63,3168.95,6.9,IDLE,open,
42.028,1768.66,8631.30,3172.26,6.1,IDLE,open,
42.081,1731.35,8651.57,3187.50,6.7,IDLE,open,
42.122,1743.58,8671.47,3213.57,5.9,IDLE,open,
42.174,1647.77,8696.55,3237.51,4.1,IDLE,open,
42.230,1698.01,8719.66,3260.62,3.3,IDLE,open,
42.269,1622.56,8735.00,3275.96,3.1,IDLE,open,
42.323,1756.00,8754.98,3295.94,3.5,IDLE,open,
42.364,1598.46,8782.89,3323.85,2.1,IDLE,open,
42.418,1822.92,8805.85,3346.81,4.7,IDLE,open,
42.457,1639.76,8818.96,3359.92,4.9,IDLE,open,
42.510,1891.51,8828.79,3369.75,4.9,IDLE,open,
42.551,1908.01,8825.16,3366.12,7.2,IDLE,open,
42.591,2057.00,8822.30,3363.26,7.5,IDLE,open,
42.642,1941.55,8818.05,3359.01,6.8,IDLE,open,
42.687,2026.06,8802.20,3343.16,9.5,IDLE,open,
42.729,1987.60,8709.25,3311.20,12.4,IDLE,open,
42.779,1954.35,8496.07,3253.22,19.0,IDLE,open,
42.826,1971.10,8370.24,3190.28,21.7,IDLE,open,
42.875,1918.19,8131.94,2918.69,27.4,IDLE,open,
42.920,1960.03,7973.16,2709.97,33.0,IDLE,open,
42.974,1909.32,7780.37,2440.81,38.2,IDLE,open,
43.014,1967.41,7633.40,2217.47,43.7,PULSE,open,
43.061,1806.79,7517.34,2020.27,49.9,PULSE,open,
43.107,1947.64,7391.34,1803.00,54.8,PULSE,open,
43.154,1785.15,7132.41,1570.31,63.0,PULSE,open,
43.201,1970.25,7058.44,1477.06,66.8,PULSE,open,
43.245,1829.24,6978.98,1379.72,71.5,PULSE,open,
43.297,1987.31,6935.34,1335.68,73.2,PULSE,open,
43.342,1988.63,4404.60,1100.46,125.4,PULSE,open,
43.389,2224.12,3552.78,1958.00,358.2,PULSE,open,
43.435,1787.28,3177.14,2809.37,342.5,PULSE,open,
43.480,2102.67,3229.32,3393.50,269.7,PULSE,open,
43.534,1629.81,2946.23,2091.99,166.6,PULSE,open,
43.573,1952.47,3208.75,1939.61,73.9,PULSE,open,
43.628,1963.00,3601.35,1790.96,70.4,PULSE,open,
43.667,2130.64,1979.14,2051.12,205.3,PULSE,open,
43.724,2092.85,1667.86,2816.63,318.0,PULSE,open,
43.765,2259.84,1785.81,3663.96,399.3,PULSE,open,
43.809,2251.88,2005.23,4756.27,428.8,PULSE,open,
43.857,2299.87,2596.45,6596.62,381.2,PULSE,open,
43.900,2382.76,2616.15,6802.53,327.3,PULSE,open,
43.955,2303.46,2793.80,5846.71,241.0,PULSE,open,
43.995,2403.87,3351.27,4468.04,188.6,PULSE,open,
44.043,2268.62,3021.85,3512.37,128.0,PULSE,open,
44.100,2373.79,3297.92,3274.34,77.0,PULSE,open,
44.138,2247.22,4006.35,4656.09,49.4,PULSE,open,
44.184,2099.11,4629.61,4135.67,25.9,PULSE,open,
44.227,2005.02,5273.89,3706.16,8.4,REFRACTORY,open,open
44.280,1970.00,5993.17,3392.78,7.8,REFRACTORY,open,
44.322,1971.39,6182.87,3300.84,15.7,REFRACTORY,open,
44.371,1864.79,6431.44,3335.00,26.7,REFRACTORY,open,
44.415,1965.71,6739.82,3037.90,29.0,REFRACTORY,open,
44.462,1774.43,7149.56,2838.61,30.6,REFRACTORY,open,
44.524,1854.03,7523.77,2764.54,34.8,REFRACTORY,open,
44.562,1728.14,7745.68,2658.55,34.1,REFRACTORY,open,
44.609,1914.58,7946.63,2445.69,35.7,REFRACTORY,open,
44.663,1682.31,7811.94,2286.90,39.2,REFRACTORY,open,
44.720,1859.93,7674.92,1976.69,47.3,REFRACTORY,open,
44.762,1671.78,7491.72,1694.58,54.8,REFRACTORY,open,
44.801,1796.13,7161.29,1449.30,65.1,REFRACTORY,open,
44.840,1761.69,6955.06,1318.44,72.5,REFRACTORY,open,
44.894,1797.57,6709.92,1213.21,82.6,REFRACTORY,open,
44.934,1877.05,6524.92,1152.72,88.4,REFRACTORY,open,
45.043,1879.73,6430.18,1127.09,87.8,REFRACTORY,open,
45.080,1845.84,6421.07,1132.86,83.9,REFRACTORY,open,
45.127,2040.43,6415.52,1151.44,81.5,REFRACTORY,open,
45.167,1854.14,6416.06,1178.96,77.1,REFRACTORY,open,
45.219,2091.48,6416.36,1269.80,71.8,REFRACTORY,open,
45.267,1892.87,6457.59,1376.40,70.2,REFRACTORY,open,
45.313,2036.28,6513.17,1486.51,71.0,REFRACTORY,open,
45.364,1965.77,6575.18,1577.44,76.0,REFRACTORY,open,
45.401,2016.57,6604.09,1624.68,77.1,REFRACTORY,open,
45.453,2040.24,6613.67,1646.85,75.9,REFRACTORY,open,
45.499,2051.36,6645.84,1643.32,73.1,REFRACTORY,open,
45.545,2147.42,6709.88,1634.44,72.8,REFRACTORY,open,
45.595,2060.57,6762.22,1633.39,74.3,REFRACTORY,open,
45.639,2236.93,6792.29,1629.69,71.9,REFRACTORY,open,
45.693,2059.03,6778.36,1600.50,72.8,REFRACTORY,open,
45.738,2290.21,6770.94,1588.42,70.1,REFRACTORY,open,
45.780,2108.49,6774.58,1602.92,70.5,REFRACTORY,open,
45.825,2262.25,6811.76,1647.95,68.0,REFRACTORY,open,
45.873,2160.83,6877.87,1714.47,60.2,REFRACTORY,open,
45.921,2260.79,6950.53,1754.92,55.6,REFRACTORY,open,
45.966,2193.52,7023.64,1814.75,49.6,REFRACTORY,open,
46.017,2224.19,7130.85,1894.18,44.0,REFRACTORY,open,
46.060,2221.79,7250.04,1984.94,37.0,REFRACTORY,open,
46.112,2038.43,7432.07,2094.08,27.2,REFRACTORY,open,
46.151,2061.75,7590.95,2197.67,22.8,REFRACTORY,open,
46.202,1870.89,7722.88,2345.78,16.7,REFRACTORY,open,
46.246,2025.96,7844.80,2504.08,12.4,REFRACTORY,open,
46.291,1819.70,7995.36,2678.70,8.1,REFRACTORY,open,
46.342,2025.72,8150.10,2824.04,5.6,REFRACTORY,open,
46.383,1819.36,8234.65,2932.06,4.0,REFRACTORY,open,
46.432,1968.63,8337.34,3013.76,5.2,IDLE,open,
46.480,1834.93,8461.19,3075.05,4.4,IDLE,open,
46.526,1942.04,8608.70,3096.54,4.2,IDLE,open,
46.574,1872.97,8737.15,3137.73,4.5,IDLE,open,
46.619,1916.88,8755.46,3200.73,4.6,IDLE,open,
46.682,1843.03,8755.71,3278.30,8.1,IDLE,open,
46.719,1881.68,8690.81,3290.80,12.5,IDLE,open,
46.767,1958.41,8615.87,3276.38,15.5,IDLE,open,
46.811,2037.64,3955.02,1385.09,161.3,PULSE,open,
46.867,2271.27,3335.38,2246.76,316.3,PULSE,open,
46.907,2163.18,2988.00,2180.90,202.7,PULSE,open,
46.959,2455.12,3160.57,962.09,97.8,PULSE,open,
47.001,2310.59,3582.76,1128.43,53.2,PULSE,open,
47.055,2680.37,2300.99,1072.19,179.7,PULSE,open,
47.094,2438.64,2082.39,1339.93,216.0,PULSE,open,
47.148,2894.42,1926.31,1801.41,235.2,PULSE,open,
47.186,2675.40,1938.31,2185.73,259.6,PULSE,open,
47.241,3062.24,1911.28,2622.25,251.2,PULSE,open,
47.281,2936.49,1993.73,3221.16,243.2,PULSE,open,
47.325,2973.49,2906.76,2999.66,217.2,PULSE,open,
47.383,3074.24,3216.87,2000.59,184.5,PULSE,open,
47.421,2931.46,3691.52,2008.98,161.1,PULSE,open,
47.475,2881.59,3674.25,1340.44,127.1,PULSE,open,
47.513,2700.85,4100.19,1727.95,102.9,PULSE,open,
47.567,2746.05,4732.77,2318.02,75.7,PULSE,open,
47.606,2535.77,4931.79,2297.74,60.4,PULSE,open,
47.649,2807.24,5373.91,2340.19,40.8,PULSE,open,
47.706,2492.63,5791.48,2424.77,21.0,REFRACTORY,open,open
47.754,2557.41,6070.32,2568.64,12.8,REFRACTORY,open,
47.800,2288.05,6434.71,2570.48,7.7,REFRACTORY,open,
47.840,2151.43,6843.05,2586.58,7.8,REFRACTORY,open,
47.894,1908.43,7331.48,2665.64,7.9,REFRACTORY,open,
47.935,1757.44,7725.62,2746.26,11.9,REFRACTORY,open,
47.988,1682.87,7985.82,2940.31,8.7,REFRACTORY,open,
48.030,1518.27,8147.27,3217.23,9.8,REFRACTORY,open,
48.087,1543.15,8415.81,3145.40,6.1,REFRACTORY,open,
48.127,1405.94,8624.16,3121.68,7.0,REFRACTORY,open,
48.167,1560.22,8028.88,2849.78,24.6,REFRACTORY,open,
48.223,1362.93,6970.38,1847.62,59.2,REFRACTORY,open,
48.264,1588.62,6656.94,1590.93,77.5,REFRACTORY,open,
48.317,1436.80,6456.38,1459.98,82.9,REFRACTORY,open,
48.357,1635.10,6321.23,1378.89,89.0,REFRACTORY,open,
48.412,1556.36,6283.41,1294.19,86.9,REFRACTORY,open,
48.451,1659.38,6286.17,1258.45,83.5,REFRACTORY,open,
48.503,1703.03,6327.65,1229.52,71.4,REFRACTORY,open,
48.546,1661.15,6407.71,1251.79,63.9,REFRACTORY,open,
48.596,1775.39,6505.69,1281.75,53.8,REFRACTORY,open,
48.637,1674.98,6617.44,1340.40,44.9,REFRACTORY,open,
48.688,1933.97,6810.90,1526.06,47.5,REFRACTORY,open,
48.740,1901.77,6976.80,1707.71,52.5,REFRACTORY,open,
48.790,2164.12,7067.10,1754.90,56.6,REFRACTORY,open,
48.831,1951.18,7169.26,1833.85,56.1,REFRACTORY,open,
48.872,2155.10,7193.67,1894.86,53.7,REFRACTORY,open,
48.922,2015.52,7201.77,1935.80,56.0,REFRACTORY,open,
48.971,2087.99,7253.93,1927.76,59.9,REFRACTORY,open,
49.015,2045.26,7345.71,1822.12,59.1,REFRACTORY,open,
49.069,2048.08,7262.48,1731.86,57.3,REFRACTORY,open,
49.108,2054.68,7216.09,1703.96,58.2,REFRACTORY,open,
49.158,1963.84,7216.86,1715.17,58.2,REFRACTORY,open,
49.203,2061.73,7237.65,1745.49,56.9,REFRACTORY,open,
49.251,1912.33,7256.68,1725.42,60.7,REFRACTORY,open,
49.300,2064.99,7266.53,1724.78,53.5,REFRACTORY,open,
49.341,1875.84,7283.24,1740.82,52.6,REFRACTORY,open,
49.398,2068.01,7365.79,1818.95,44.0,REFRACTORY,open,
49.437,1848.83,7433.88,1916.44,38.0,REFRACTORY,open,
49.486,2017.08,7511.07,2015.57,31.4,REFRACTORY,open,
49.526,1868.22,7613.88,2118.90,21.6,REFRACTORY,open,
49.577,1818.57,7760.43,2293.31,11.3,REFRACTORY,open,
49.633,1770.85,7934.16,2512.28,5.8,REFRACTORY,open,
49.674,1749.25,8063.43,2681.23,9.7,REFRACTORY,open,
49.723,1758.46,8165.95,2820.72,15.6,REFRACTORY,open,
49.767,1620.65,8199.12,2886.75,20.1,REFRACTORY,open,
49.816,1726.06,8246.35,2926.83,18.9,IDLE,open,
49.858,1556.32,8319.81,2938.34,17.8,IDLE,open,
49.905,1727.43,8410.24,2913.54,20.4,IDLE,open,
49.955,1500.79,8366.24,2892.93,20.6,IDLE,open,
50.057,1458.51,8283.65,2885.72,21.6,IDLE,open,
50.095,1600.78,8262.21,2851.00,22.1,IDLE,open,
50.140,1508.68,8216.32,2761.90,23.2,IDLE,open,
50.184,1514.38,8218.15,2732.40,20.9,IDLE,open,
50.232,1535.24,8244.06,2712.90,20.3,IDLE,open,
50.280,1486.10,8239.60,2709.22,21.1,IDLE,open,
50.326,1560.11,8240.40,2700.64,21.3,IDLE,open,
50.374,1430.54,8243.17,2691.30,22.5,IDLE,open,
50.419,1613.82,8206.99,2559.54,25.4,IDLE,open,
50.467,1418.47,7980.66,2318.76,33.5,IDLE,open,
50.513,1635.54,7773.98,2090.36,40.5,PULSE,open,
50.559,1395.47,7673.81,1981.00,44.7,PULSE,open,
50.610,1612.73,7576.79,1874.24,48.2,PULSE,open,
50.652,1518.92,7500.98,1793.57,51.7,PULSE,open,
50.702,1599.38,7479.27,1781.46,51.8,PULSE,open,
50.747,1594.95,7476.41,1779.57,49.0,PULSE,open,
50.796,1632.92,7476.77,1791.70,46.3,PULSE,open,
50.842,1699.91,7503.22,1831.68,37.3,PULSE,open,
50.889,1487.47,7587.03,1937.41,22.0,REFRACTORY,open,
50.940,1421.05,7714.63,2107.21,15.3,REFRACTORY,open,
50.983,1334.68,7833.05,2286.83,16.8,REFRACTORY,open,
51.032,1358.38,7943.95,2449.23,15.8,REFRACTORY,open,
51.072,1338.98,8013.21,2574.69,25.2,REFRACTORY,open,
51.124,1225.47,8053.13,2677.43,26.4,REFRACTORY,open,
51.171,1174.13,7994.79,2600.48,32.7,REFRACTORY,open,
51.217,1068.92,7887.75,2302.81,39.8,REFRACTORY,open,
51.267,975.46,7589.49,1896.58,51.1,REFRACTORY,open,
51.310,914.26,7294.41,1646.35,59.2,REFRACTORY,open,
51.362,796.90,6961.76,1437.86,67.6,REFRACTORY,open,
51.413,784.91,6856.26,1357.76,73.5,REFRACTORY,open,
51.452,645.98,6871.04,1347.25,68.5,REFRACTORY,open,
51.506,684.25,6929.76,1377.24,57.8,REFRACTORY,open,
51.542,522.47,6994.21,1424.74,49.6,REFRACTORY,open,
51.594,632.24,7087.89,1567.60,39.2,REFRACTORY,open,
51.639,496.50,7167.87,1701.84,33.1,REFRACTORY,open,
51.690,588.58,7322.30,1948.85,27.3,REFRACTORY,open,
51.732,507.84,7447.87,2070.82,27.2,REFRACTORY,open,
51.780,558.64,7573.26,2214.70,27.6,REFRACTORY,open,
51.825,542.17,7659.09,2350.14,31.7,REFRACTORY,open,
51.873,519.69,7757.37,2545.15,28.7,REFRACTORY,open,
51.924,555.04,7801.34,2635.15,24.3,REFRACTORY,open,
51.968,496.25,7870.73,2631.68,21.2,REFRACTORY,open,
52.020,574.50,7964.58,2575.48,20.5,REFRACTORY,open,
52.058,459.20,8063.67,2563.86,16.7,REFRACTORY,open,
52.110,573.63,8194.54,2599.48,12.2,REFRACTORY,open,
52.156,493.06,8255.50,2658.99,9.5,REFRACTORY,open,
52.200,667.56,8306.63,2732.82,10.6,REFRACTORY,open,
52.252,682.96,8387.38,2823.25,9.1,REFRACTORY,open,
52.294,670.08,8490.43,2898.37,8.0,REFRACTORY,open,
52.344,645.43,8559.18,2953.78,6.7,REFRACTORY,open,
52.387,647.16,8594.98,3010.94,5.6,REFRACTORY,open,
52.433,612.08,8639.23,3084.28,4.6,REFRACTORY,open,
52.481,615.65,8675.65,3147.59,5.7,REFRACTORY,open,
52.528,559.49,8684.20,3193.65,7.5,REFRACTORY,open,
52.576,574.03,8694.55,3233.98,6.3,IDLE,open,
52.619,542.90,8709.70,3250.66,7.6,IDLE,open,
52.670,546.82,8714.32,3255.28,8.3,IDLE,open,
52.713,543.63,8714.82,3255.79,10.7,IDLE,open,
52.760,535.58,8710.96,3251.92,10.0,IDLE,open,
52.811,520.52,8716.14,3257.10,5.9,IDLE,open,
52.860,502.09,8713.85,3254.81,7.9,IDLE,open,
52.905,479.45,8707.92,3248.88,6.8,IDLE,open,
52.948,484.00,8704.52,3245.48,5.7,IDLE,open,
52.998,448.14,8698.94,3239.90,7.6,IDLE,open,
53.052,443.16,8692.06,3233.02,9.6,IDLE,open,
53.091,400.90,8682.42,3223.38,9.4,IDLE,open,
53.143,399.95,8674.84,3215.80,9.5,IDLE,open,
53.192,355.06,8668.69,3209.65,10.3,IDLE,open,
53.233,366.54,8674.00,3214.96,9.4,IDLE,open,
53.289,315.65,8668.36,3209.32,10.0,IDLE,open,
53.328,317.01,8656.60,3197.56,9.4,IDLE,open,
53.369,300.84,8658.41,3199.37,7.6,IDLE,open,
53.417,270.20,8644.21,3185.17,11.0,IDLE,open,
53.470,268.98,8631.98,3172.94,8.5,IDLE,open,
53.518,237.70,8628.25,3169.21,8.6,IDLE,open,
53.568,251.50,8628.24,3169.20,9.6,IDLE,open,
53.604,223.68,8630.60,3171.56,8.4,IDLE,open,
53.653,246.10,8635.31,3176.27,8.3,IDLE,open,
53.696,243.54,8649.45,3190.41,5.9,IDLE,open,
53.746,267.48,8655.96,3196.92,8.8,IDLE,open,
53.800,242.36,8646.58,3195.29,10.9,IDLE,open,
53.840,249.30,8540.57,3176.85,14.4,IDLE,open,
53.889,235.94,8421.23,3148.42,16.6,IDLE,open,
53.932,236.36,8008.08,2862.52,27.7,IDLE,open,
53.983,251.73,7829.62,2633.05,36.1,IDLE,open,
54.027,238.47,7778.46,2539.82,37.8,IDLE,open,
54.074,261.28,7778.95,2495.44,34.2,IDLE,open,
54.119,242.84,7809.98,2488.12,21.8,IDLE,open,
54.167,272.99,7890.68,2530.33,10.8,IDLE,open,
54.217,252.71,7983.50,2577.77,10.2,IDLE,open,
54.261,289.30,8068.40,2626.90,9.7,IDLE,open,
54.311,258.54,8135.67,2676.60,12.8,IDLE,open,
54.356,270.34,8183.19,2719.27,17.6,IDLE,open,
54.402,275.30,8259.61,2761.49,23.5,IDLE,open,
54.449,285.22,8337.10,2865.01,23.0,IDLE,open,
54.495,322.85,8353.57,2861.76,19.1,IDLE,open,
54.545,268.37,8280.96,2852.79,18.8,IDLE,open,
54.588,310.81,8241.81,2865.29,17.0,IDLE,open,
54.639,251.48,8260.35,2905.91,11.6,IDLE,open,
54.682,275.31,8268.80,2870.91,19.3,IDLE,open,
54.729,219.68,8279.60,2837.86,19.0,IDLE,open,
54.778,243.63,8312.52,2836.50,11.4,IDLE,open,
54.823,223.49,8392.72,2856.74,5.8,IDLE,open,
54.878,225.01,8483.72,2908.54,8.5,IDLE,open,
54.930,186.06,8356.12,2935.62,19.9,IDLE,open,
55.048,220.68,7697.34,2306.91,40.5,PULSE,open,
55.103,273.48,7612.06,2193.53,44.0,PULSE,open,
55.165,313.00,7486.20,1986.63,50.6,PULSE,open,
55.201,374.66,7444.05,1941.39,51.9,PULSE,open,
55.257,472.11,7361.38,1814.73,55.8,PULSE,open,
55.294,496.23,7308.80,1741.73,57.8,PULSE,open,
55.354,491.86,7239.06,1631.76,59.0,PULSE,open,
55.390,508.87,7179.20,1553.86,61.7,PULSE,open,
55.444,487.93,7195.26,1557.80,58.6,PULSE,open,
55.491,504.88,7201.80,1608.94,59.0,PULSE,open,
55.530,477.06,7199.58,1676.29,53.9,PULSE,open,
55.583,496.08,7269.46,1752.07,44.4,PULSE,open,
55.629,486.00,7332.57,1833.02,41.0,PULSE,open,
55.681,486.97,7432.84,1926.31,36.9,PULSE,open,
55.718,465.32,7517.95,2017.09,34.2,PULSE,open,
55.772,473.34,7596.25,2127.00,33.3,PULSE,open,
55.807,466.31,7643.26,2204.36,29.2,PULSE,open,
55.866,459.60,7756.87,2379.60,28.5,PULSE,open,
55.902,426.05,7811.21,2460.56,27.9,PULSE,open,
55.959,360.21,7912.35,2534.36,21.7,REFRACTORY,open,
55.995,315.28,7957.24,2554.40,19.0,REFRACTORY,open,
56.058,289.43,8078.47,2628.33,9.3,REFRACTORY,open,
56.093,266.64,8161.66,2691.58,8.0,REFRACTORY,open,
56.148,273.68,8287.99,2772.69,8.6,REFRACTORY,open,
56.183,261.55,8361.79,2820.92,8.1,REFRACTORY,open,
56.243,258.05,8460.80,2890.34,8.8,REFRACTORY,open,
56.278,260.08,8536.39,2938.71,8.8,REFRACTORY,open,
56.340,246.36,8621.78,3012.01,6.7,REFRACTORY,open,
56.376,269.30,8659.74,3063.57,6.0,REFRACTORY,open,
56.427,231.80,8687.30,3143.72,6.3,REFRACTORY,open,
56.463,263.68,8688.82,3180.74,8.5,REFRACTORY,open,
56.521,243.82,8693.10,3233.99,4.6,REFRACTORY,open,
56.565,268.26,8715.01,3255.97,4.3,REFRACTORY,open,
56.611,254.17,8724.47,3265.43,5.8,REFRACTORY,open,
56.662,277.31,8744.05,3285.01,2.8,REFRACTORY,open,
56.700,260.61,8761.93,3302.89,2.5,REFRACTORY,open,
56.755,267.56,8785.26,3326.22,2.8,REFRACTORY,open,
56.800,258.59,8799.64,3340.60,4.8,REFRACTORY,open,
56.849,235.94,8793.43,3334.39,9.9,REFRACTORY,open,
56.897,240.25,8744.91,3312.00,12.6,REFRACTORY,open,
56.931,202.06,8592.12,3280.60,16.4,REFRACTORY,open,
56.988,238.66,8542.08,3239.99,17.8,REFRACTORY,open,
57.033,199.62,8457.35,3189.38,19.3,REFRACTORY,open,
57.074,236.08,8422.48,3140.41,19.8,REFRACTORY,open,
57.124,200.91,8242.60,2990.89,24.0,REFRACTORY,open,
57.168,225.06,8163.69,2870.48,26.6,REFRACTORY,open,
57.218,211.25,8139.02,2807.04,26.3,REFRACTORY,open,
57.265,209.22,8106.56,2726.45,26.0,REFRACTORY,open,
