t_s,dtw_relaxed,dtw_close,dtw_open,env,fsm,gripper,fired
44.010,111.70,2526.89,1376.82,9.7,IDLE,open,
44.059,108.35,2520.38,1367.20,9.1,IDLE,open,
44.106,111.56,2518.81,1365.38,7.4,IDLE,open,
44.153,142.14,2516.87,1360.25,6.6,IDLE,open,
44.200,148.70,2522.63,1357.60,7.0,IDLE,open,
44.245,167.81,2524.80,1358.41,6.5,IDLE,open,
44.292,156.21,2522.51,1365.86,6.1,IDLE,open,
44.345,163.16,2520.72,1360.43,8.3,IDLE,open,
44.385,155.62,2523.23,1359.42,8.4,IDLE,open,
44.431,145.27,2521.52,1353.03,8.2,IDLE,open,
44.477,147.17,2524.04,1352.85,8.0,IDLE,open,
44.525,139.51,2522.11,1351.75,9.1,IDLE,open,
44.570,144.07,2521.33,1346.96,8.3,IDLE,open,
44.616,132.71,2515.13,1340.88,7.1,IDLE,open,
44.672,125.58,2517.86,1338.02,6.0,IDLE,open,
44.711,122.20,2528.67,1338.34,5.1,IDLE,open,
44.758,118.39,2528.09,1334.21,5.1,IDLE,open,
44.804,112.61,2530.36,1324.56,3.8,IDLE,open,
44.851,104.17,2528.02,1320.97,4.4,IDLE,open,
44.897,107.70,2527.85,1315.50,4.0,IDLE,open,
44.959,98.68,2520.95,1298.11,5.8,IDLE,open,
45.007,101.64,2519.36,1295.31,3.5,IDLE,open,
45.042,93.24,2520.78,1296.04,3.0,IDLE,open,
45.089,85.38,2523.66,1293.40,3.9,IDLE,open,
45.137,90.23,2525.96,1291.96,5.1,IDLE,open,
45.190,73.52,2518.04,1280.34,7.8,IDLE,open,
45.244,84.45,2519.40,1279.55,6.7,IDLE,open,
45.278,74.36,2503.65,1274.49,8.0,IDLE,open,
45.329,81.69,2500.51,1268.35,8.3,IDLE,open,
45.375,77.89,2494.70,1280.21,8.8,IDLE,open,
45.426,78.43,2497.99,1286.27,9.5,IDLE,open,
45.461,88.69,2505.96,1291.59,8.8,IDLE,open,
45.513,79.84,2503.50,1291.64,8.0,IDLE,open,
45.558,87.99,2529.02,1302.10,7.8,IDLE,open,
45.601,76.55,2536.11,1306.02,7.6,IDLE,open,
45.652,84.04,2531.68,1308.95,6.9,IDLE,open,
45.697,83.43,2536.84,1313.85,3.8,IDLE,open,
45.748,88.47,2529.07,1310.33,3.5,IDLE,open,
45.788,87.58,2535.65,1295.87,3.1,IDLE,open,
45.835,89.32,2576.69,1346.02,4.0,IDLE,open,
45.885,101.04,2581.00,1358.32,4.5,IDLE,open,
45.933,94.72,2581.23,1359.21,5.7,IDLE,open,
45.981,100.15,2590.37,1346.64,5.7,IDLE,open,
46.027,98.10,2621.73,1384.19,5.9,IDLE,open,
46.075,98.84,2602.72,1396.71,7.3,IDLE,open,
46.127,94.87,2616.36,1395.49,7.9,IDLE,open,
46.178,95.98,2601.65,1392.26,8.8,IDLE,open,
46.216,91.64,2603.01,1393.48,7.1,IDLE,open,
46.267,98.19,2606.07,1392.73,8.8,IDLE,open,
46.314,93.51,2588.58,1374.36,10.0,IDLE,open,
46.351,82.40,2603.78,1380.41,9.5,IDLE,open,
46.409,94.82,2596.01,1371.60,9.5,IDLE,open,
46.445,87.34,2612.03,1385.19,9.7,IDLE,open,
46.505,91.23,2609.10,1378.73,7.7,IDLE,open,
46.542,88.91,2618.78,1403.97,6.4,IDLE,open,
46.591,99.89,2620.34,1405.31,6.4,IDLE,open,
46.637,94.10,2628.91,1406.79,4.3,IDLE,open,
46.685,99.35,2609.79,1401.40,3.7,IDLE,open,
46.733,105.00,2613.35,1394.43,3.1,IDLE,open,
46.776,110.05,2616.69,1396.73,3.6,IDLE,open,
46.828,104.70,2621.00,1399.12,3.3,IDLE,open,
46.871,98.61,2617.78,1399.10,3.1,IDLE,open,
46.921,105.34,2613.58,1400.46,3.5,IDLE,open,
46.964,90.59,2622.04,1392.11,3.7,IDLE,open,
47.014,97.41,2624.15,1389.11,4.5,IDLE,open,
47.061,91.67,2623.36,1383.71,4.9,IDLE,open,
47.101,101.99,2625.68,1387.58,5.9,IDLE,open,
47.160,90.46,2617.10,1372.60,7.7,IDLE,open,
47.200,108.63,2608.87,1376.21,8.8,IDLE,open,
47.243,95.27,2588.57,1355.12,8.3,IDLE,open,
47.295,115.98,2590.57,1370.31,8.3,IDLE,open,
47.335,99.43,2597.36,1357.42,7.9,IDLE,open,
47.390,111.17,2592.79,1354.83,8.4,IDLE,open,
47.435,97.79,2598.69,1390.75,7.6,IDLE,open,
47.486,105.71,2596.91,1396.84,7.9,IDLE,open,
47.526,99.66,2614.10,1397.39,7.1,IDLE,open,
47.574,103.85,2619.27,1399.91,6.0,IDLE,open,
47.623,104.40,2622.43,1402.17,5.1,IDLE,open,
47.669,109.72,2617.68,1401.06,5.7,IDLE,open,
47.715,109.62,2619.29,1397.71,6.0,IDLE,open,
47.762,104.19,2609.66,1391.81,7.3,IDLE,open,
47.814,118.20,2581.65,1385.82,10.8,IDLE,open,
47.855,101.90,2525.21,1381.49,11.8,IDLE,open,
47.903,113.93,2482.40,1371.55,14.5,IDLE,open,
47.948,112.72,2374.77,1376.79,17.1,IDLE,open,
47.995,122.35,2338.70,1383.55,19.5,IDLE,open,
48.043,121.19,2272.24,1390.48,22.6,IDLE,open,
48.089,136.84,2214.58,1403.32,25.0,IDLE,open,
48.140,140.46,2209.75,1404.65,27.4,IDLE,open,
48.181,141.56,2203.18,1383.76,27.7,IDLE,open,
48.228,152.66,2191.92,1352.81,29.2,IDLE,open,
48.276,163.79,2183.39,1351.86,28.9,IDLE,open,
48.323,159.62,2183.47,1358.65,28.7,IDLE,open,
48.370,176.80,2181.86,1337.72,31.0,IDLE,open,
48.417,178.03,2168.80,1334.27,28.9,IDLE,open,
48.515,186.04,2160.35,1329.35,26.5,IDLE,open,
48.557,188.58,2171.04,1331.90,20.7,IDLE,open,
48.603,182.63,2169.82,1335.22,17.3,IDLE,open,
48.648,165.10,2176.19,1340.92,14.7,IDLE,open,
48.702,120.66,2180.26,1276.71,7.0,IDLE,open,
48.740,136.75,2193.88,1262.07,4.5,IDLE,open,
48.788,128.32,2200.45,1248.83,2.2,IDLE,open,
48.835,122.37,2205.25,1233.37,4.7,IDLE,open,
48.882,124.82,2187.35,1200.42,8.2,IDLE,open,
48.932,122.65,2171.58,1184.30,11.3,IDLE,open,
48.976,128.73,2153.10,1182.45,15.1,IDLE,open,
49.029,134.98,2133.28,1172.24,19.1,IDLE,open,
49.076,143.33,2124.56,1183.14,23.6,IDLE,open,
49.137,152.49,2129.28,1193.98,28.7,IDLE,open,
49.193,163.84,2132.10,1212.19,31.1,IDLE,open,
49.230,172.58,2127.93,1208.77,31.2,IDLE,open,
49.287,186.68,2134.22,1219.17,34.1,IDLE,open,
49.324,199.26,2154.55,1248.25,34.5,IDLE,open,
49.378,208.27,2155.57,1255.74,34.7,IDLE,open,
49.414,219.60,2168.25,1270.27,36.7,IDLE,open,
49.465,227.30,2178.88,1267.12,35.2,IDLE,open,
49.520,250.65,2183.62,1242.51,37.1,IDLE,open,
49.557,254.88,2199.97,1250.14,38.1,IDLE,open,
49.611,271.27,2210.05,1214.30,36.8,IDLE,open,
49.649,281.53,2203.26,1201.72,35.7,IDLE,open,
49.702,288.36,2198.40,1164.31,32.3,IDLE,open,
49.750,296.79,2184.88,1141.89,31.6,IDLE,open,
49.794,299.02,2171.54,1109.84,29.5,IDLE,open,
49.841,298.75,2180.30,1088.19,28.7,IDLE,open,
49.895,300.01,2189.70,1070.91,27.3,IDLE,open,
49.933,301.60,2216.48,1050.99,23.1,IDLE,open,
49.981,308.17,2231.95,1039.08,22.4,IDLE,open,
50.026,292.23,2233.11,1032.40,17.0,IDLE,open,
50.072,276.53,2230.64,989.51,13.2,IDLE,open,
50.118,266.24,2214.10,976.44,11.2,IDLE,open,
50.166,260.28,2205.59,966.49,10.1,IDLE,open,
50.220,256.42,2196.69,958.70,9.1,IDLE,open,
50.257,249.25,2193.71,946.72,8.9,IDLE,open,
50.304,252.89,2188.07,943.90,8.2,IDLE,open,
50.366,241.81,2165.77,951.75,8.6,IDLE,open,
50.435,242.23,2158.13,948.77,6.2,IDLE,open,
50.474,232.74,2132.37,956.80,5.4,IDLE,open,
50.510,241.11,2135.71,960.49,5.1,IDLE,open,
50.568,241.17,2127.21,995.89,3.7,IDLE,open,
50.605,248.97,2130.75,995.95,3.1,IDLE,open,
50.655,256.22,2130.75,990.68,3.9,IDLE,open,
50.710,248.42,2131.95,981.85,3.2,IDLE,open,
50.763,247.01,2132.17,966.44,5.9,IDLE,open,
50.819,238.27,2124.22,946.47,5.8,IDLE,open,
50.854,246.12,2125.58,923.77,7.7,IDLE,open,
50.912,240.37,2109.83,910.93,11.0,IDLE,open,
50.949,243.75,2118.06,907.54,13.9,IDLE,open,
51.004,248.00,2143.44,907.77,18.3,IDLE,open,
51.041,245.84,2182.18,906.89,18.5,IDLE,open,
51.090,258.91,2254.17,923.71,22.0,IDLE,open,
51.141,262.69,2271.68,960.40,24.2,IDLE,open,
51.179,269.92,2317.77,994.51,26.7,IDLE,open,
51.237,275.82,2331.01,1038.72,26.2,IDLE,open,
